TUCASEID,newAct,remote,TUACTDUR24
20180806181529,Eating & Drinking,Non-remote,70.0
20180806181529,Exercising,Non-remote,0.0
20180806181529,Sleeping,Non-remote,485.0
20180806181529,Socialising & relaxing,Non-remote,255.0
20180806181529,Travelling,Non-remote,37.0
20180806181529,Working,Non-remote,458.0
20180806181616,Doing housework,Non-remote,0.0
20180806181616,Eating & Drinking,Non-remote,60.0
20180806181616,Exercising,Non-remote,0.0
20180806181616,Sleeping,Non-remote,380.0
20180806181616,Socialising & relaxing,Non-remote,0.0
20180806181616,Travelling,Non-remote,90.0
20180806181616,Working,Non-remote,840.0
20180806181624,Doing housework,Non-remote,0.0
20180806181624,Eating & Drinking,Non-remote,20.0
20180806181624,Exercising,Non-remote,0.0
20180806181624,Sleeping,Non-remote,540.0
20180806181624,Socialising & relaxing,Non-remote,270.0
20180806181624,Travelling,Non-remote,190.0
20180806181624,Working,Non-remote,360.0
20180806181631,Doing housework,Non-remote,0.0
20180806181631,Eating & Drinking,Non-remote,90.0
20180806181631,Exercising,Non-remote,22.0
20180806181631,Sleeping,Non-remote,480.0
20180806181631,Socialising & relaxing,Non-remote,145.0
20180806181631,Travelling,Non-remote,95.0
20180806181631,Working,Non-remote,465.0
20180806181731,Doing housework,Non-remote,0.0
20180806181731,Eating & Drinking,Non-remote,60.0
20180806181731,Exercising,Non-remote,0.0
20180806181731,Sleeping,Non-remote,510.0
20180806181731,Socialising & relaxing,Non-remote,105.0
20180806181731,Travelling,Non-remote,90.0
20180806181731,Working,Non-remote,520.0
20180806181759,Doing housework,Non-remote,0.0
20180806181759,Eating & Drinking,Non-remote,45.0
20180806181759,Exercising,Non-remote,0.0
20180806181759,Sleeping,Non-remote,510.0
20180806181759,Socialising & relaxing,Non-remote,360.0
20180806181759,Travelling,Non-remote,60.0
20180806181759,Working,Non-remote,405.0
20180806181763,Doing housework,Non-remote,0.0
20180806181763,Eating & Drinking,Non-remote,60.0
20180806181763,Exercising,Non-remote,0.0
20180806181763,Sleeping,Non-remote,470.0
20180806181763,Socialising & relaxing,Non-remote,75.0
20180806181763,Travelling,Non-remote,95.0
20180806181763,Working,Non-remote,485.0
20180806181764,Doing housework,Non-remote,30.0
20180806181764,Eating & Drinking,Non-remote,80.0
20180806181764,Exercising,Non-remote,0.0
20180806181764,Sleeping,Non-remote,565.0
20180806181764,Socialising & relaxing,Non-remote,0.0
20180806181764,Travelling,Non-remote,50.0
20180806181764,Working,Non-remote,465.0
20180806181777,Doing housework,Non-remote,0.0
20180806181777,Eating & Drinking,Non-remote,55.0
20180806181777,Exercising,Non-remote,0.0
20180806181777,Sleeping,Non-remote,370.0
20180806181777,Socialising & relaxing,Non-remote,70.0
20180806181777,Travelling,Non-remote,95.0
20180806181777,Working,Non-remote,495.0
20180806181793,Doing housework,Remote,0.0
20180806181793,Eating & Drinking,Remote,63.0
20180806181793,Exercising,Remote,75.0
20180806181793,Sleeping,Remote,495.0
20180806181793,Socialising & relaxing,Remote,155.0
20180806181793,Travelling,Remote,0.0
20180806181793,Working,Remote,482.0
20180806181875,Doing housework,Non-remote,90.0
20180806181875,Eating & Drinking,Non-remote,90.0
20180806181875,Exercising,Non-remote,0.0
20180806181875,Sleeping,Non-remote,440.0
20180806181875,Socialising & relaxing,Non-remote,180.0
20180806181875,Travelling,Non-remote,60.0
20180806181875,Working,Non-remote,495.0
20180806181878,Doing housework,Non-remote,60.0
20180806181878,Eating & Drinking,Non-remote,90.0
20180806181878,Exercising,Non-remote,0.0
20180806181878,Sleeping,Non-remote,480.0
20180806181878,Socialising & relaxing,Non-remote,105.0
20180806181878,Travelling,Non-remote,40.0
20180806181878,Working,Non-remote,450.0
20180806181915,Doing housework,Remote,15.0
20180806181915,Eating & Drinking,Remote,90.0
20180806181915,Exercising,Remote,0.0
20180806181915,Sleeping,Remote,519.0
20180806181915,Socialising & relaxing,Remote,240.0
20180806181915,Travelling,Remote,20.0
20180806181915,Working,Remote,146.0
20180806182115,Doing housework,Non-remote,0.0
20180806182115,Eating & Drinking,Non-remote,80.0
20180806182115,Exercising,Non-remote,0.0
20180806182115,Sleeping,Non-remote,525.0
20180806182115,Socialising & relaxing,Non-remote,90.0
20180806182115,Travelling,Non-remote,70.0
20180806182115,Working,Non-remote,455.0
20180806182173,Doing housework,Non-remote,10.0
20180806182173,Eating & Drinking,Non-remote,30.0
20180806182173,Exercising,Non-remote,0.0
20180806182173,Sleeping,Non-remote,420.0
20180806182173,Socialising & relaxing,Non-remote,314.0
20180806182173,Travelling,Non-remote,42.0
20180806182173,Working,Non-remote,429.0
20180806182314,Doing housework,Non-remote,6.0
20180806182314,Eating & Drinking,Non-remote,30.0
20180806182314,Exercising,Non-remote,80.0
20180806182314,Sleeping,Non-remote,405.0
20180806182314,Socialising & relaxing,Non-remote,118.0
20180806182314,Travelling,Non-remote,24.0
20180806182314,Working,Non-remote,521.0
20180806182317,Doing housework,Non-remote,0.0
20180806182317,Eating & Drinking,Non-remote,10.0
20180806182317,Exercising,Non-remote,30.0
20180806182317,Sleeping,Non-remote,350.0
20180806182317,Socialising & relaxing,Non-remote,255.0
20180806182317,Travelling,Non-remote,195.0
20180806182317,Working,Non-remote,485.0
20180806182397,Doing housework,Non-remote,30.0
20180806182397,Eating & Drinking,Non-remote,20.0
20180806182397,Exercising,Non-remote,0.0
20180806182397,Sleeping,Non-remote,455.0
20180806182397,Socialising & relaxing,Non-remote,315.0
20180806182397,Travelling,Non-remote,90.0
20180806182397,Working,Non-remote,270.0
20180807180005,Doing housework,Non-remote,0.0
20180807180005,Eating & Drinking,Non-remote,15.0
20180807180005,Exercising,Non-remote,0.0
20180807180005,Sleeping,Non-remote,340.0
20180807180005,Socialising & relaxing,Non-remote,255.0
20180807180005,Travelling,Non-remote,40.0
20180807180005,Working,Non-remote,535.0
20180807180012,Doing housework,Non-remote,0.0
20180807180012,Eating & Drinking,Non-remote,74.0
20180807180012,Exercising,Non-remote,65.0
20180807180012,Sleeping,Non-remote,440.0
20180807180012,Socialising & relaxing,Non-remote,91.0
20180807180012,Travelling,Non-remote,55.0
20180807180012,Working,Non-remote,519.0
20180807180022,Doing housework,Non-remote,0.0
20180807180022,Eating & Drinking,Non-remote,50.0
20180807180022,Exercising,Non-remote,0.0
20180807180022,Sleeping,Non-remote,500.0
20180807180022,Socialising & relaxing,Non-remote,195.0
20180807180022,Travelling,Non-remote,40.0
20180807180022,Working,Non-remote,570.0
20180807180035,Doing housework,Non-remote,0.0
20180807180035,Eating & Drinking,Non-remote,70.0
20180807180035,Exercising,Non-remote,15.0
20180807180035,Sleeping,Non-remote,405.0
20180807180035,Socialising & relaxing,Non-remote,120.0
20180807180035,Travelling,Non-remote,165.0
20180807180035,Working,Non-remote,450.0
20180807180526,Doing housework,Non-remote,0.0
20180807180526,Eating & Drinking,Non-remote,12.0
20180807180526,Exercising,Non-remote,63.0
20180807180526,Sleeping,Non-remote,292.0
20180807180526,Socialising & relaxing,Non-remote,188.0
20180807180526,Travelling,Non-remote,141.0
20180807180526,Working,Non-remote,510.0
20180807180557,Doing housework,Remote,0.0
20180807180557,Eating & Drinking,Remote,120.0
20180807180557,Exercising,Remote,0.0
20180807180557,Sleeping,Remote,590.0
20180807180557,Socialising & relaxing,Remote,270.0
20180807180557,Travelling,Remote,130.0
20180807180557,Working,Remote,30.0
20180807180562,Doing housework,Non-remote,0.0
20180807180562,Eating & Drinking,Non-remote,0.0
20180807180562,Exercising,Non-remote,0.0
20180807180562,Sleeping,Non-remote,255.0
20180807180562,Socialising & relaxing,Non-remote,150.0
20180807180562,Travelling,Non-remote,270.0
20180807180562,Working,Non-remote,720.0
20180807180605,Doing housework,Remote,0.0
20180807180605,Eating & Drinking,Remote,135.0
20180807180605,Exercising,Remote,0.0
20180807180605,Sleeping,Remote,540.0
20180807180605,Socialising & relaxing,Remote,155.0
20180807180605,Travelling,Remote,85.0
20180807180605,Working,Remote,350.0
20180807180624,Doing housework,Non-remote,0.0
20180807180624,Eating & Drinking,Non-remote,42.0
20180807180624,Exercising,Non-remote,0.0
20180807180624,Sleeping,Non-remote,419.0
20180807180624,Socialising & relaxing,Non-remote,195.0
20180807180624,Travelling,Non-remote,12.0
20180807180624,Working,Non-remote,737.0
20180807180627,Doing housework,Non-remote,0.0
20180807180627,Eating & Drinking,Non-remote,0.0
20180807180627,Exercising,Non-remote,0.0
20180807180627,Sleeping,Non-remote,873.0
20180807180627,Socialising & relaxing,Non-remote,15.0
20180807180627,Travelling,Non-remote,24.0
20180807180627,Working,Non-remote,501.0
20180807180630,Doing housework,Non-remote,0.0
20180807180630,Eating & Drinking,Non-remote,30.0
20180807180630,Exercising,Non-remote,0.0
20180807180630,Sleeping,Non-remote,540.0
20180807180630,Socialising & relaxing,Non-remote,130.0
20180807180630,Travelling,Non-remote,20.0
20180807180630,Working,Non-remote,620.0
20180807180650,Doing housework,Non-remote,0.0
20180807180650,Eating & Drinking,Non-remote,80.0
20180807180650,Exercising,Non-remote,0.0
20180807180650,Sleeping,Non-remote,525.0
20180807180650,Socialising & relaxing,Non-remote,245.0
20180807180650,Travelling,Non-remote,40.0
20180807180650,Working,Non-remote,460.0
20180807180652,Doing housework,Non-remote,0.0
20180807180652,Eating & Drinking,Non-remote,150.0
20180807180652,Exercising,Non-remote,0.0
20180807180652,Sleeping,Non-remote,460.0
20180807180652,Socialising & relaxing,Non-remote,90.0
20180807180652,Travelling,Non-remote,70.0
20180807180652,Working,Non-remote,515.0
20180807180658,Doing housework,Non-remote,0.0
20180807180658,Eating & Drinking,Non-remote,75.0
20180807180658,Exercising,Non-remote,0.0
20180807180658,Sleeping,Non-remote,510.0
20180807180658,Socialising & relaxing,Non-remote,248.0
20180807180658,Travelling,Non-remote,60.0
20180807180658,Working,Non-remote,460.0
20180807180660,Doing housework,Non-remote,0.0
20180807180660,Eating & Drinking,Non-remote,120.0
20180807180660,Exercising,Non-remote,0.0
20180807180660,Sleeping,Non-remote,480.0
20180807180660,Socialising & relaxing,Non-remote,30.0
20180807180660,Travelling,Non-remote,97.0
20180807180660,Working,Non-remote,503.0
20180807180677,Doing housework,Remote,120.0
20180807180677,Eating & Drinking,Remote,100.0
20180807180677,Exercising,Remote,0.0
20180807180677,Sleeping,Remote,290.0
20180807180677,Socialising & relaxing,Remote,365.0
20180807180677,Travelling,Remote,105.0
20180807180677,Working,Remote,125.0
20180807180687,Doing housework,Non-remote,0.0
20180807180687,Eating & Drinking,Non-remote,60.0
20180807180687,Exercising,Non-remote,0.0
20180807180687,Sleeping,Non-remote,518.0
20180807180687,Socialising & relaxing,Non-remote,150.0
20180807180687,Travelling,Non-remote,14.0
20180807180687,Working,Non-remote,643.0
20180807180693,Doing housework,Non-remote,0.0
20180807180693,Eating & Drinking,Non-remote,120.0
20180807180693,Exercising,Non-remote,0.0
20180807180693,Sleeping,Non-remote,390.0
20180807180693,Socialising & relaxing,Non-remote,405.0
20180807180693,Travelling,Non-remote,105.0
20180807180693,Working,Non-remote,180.0
20180807180762,Doing housework,Non-remote,0.0
20180807180762,Eating & Drinking,Non-remote,15.0
20180807180762,Exercising,Non-remote,0.0
20180807180762,Sleeping,Non-remote,495.0
20180807180762,Socialising & relaxing,Non-remote,233.0
20180807180762,Travelling,Non-remote,90.0
20180807180762,Working,Non-remote,553.0
20180807180767,Doing housework,Remote,60.0
20180807180767,Eating & Drinking,Remote,50.0
20180807180767,Exercising,Remote,0.0
20180807180767,Sleeping,Remote,490.0
20180807180767,Socialising & relaxing,Remote,110.0
20180807180767,Travelling,Remote,0.0
20180807180767,Working,Remote,600.0
20180807180815,Doing housework,Non-remote,0.0
20180807180815,Eating & Drinking,Non-remote,10.0
20180807180815,Exercising,Non-remote,0.0
20180807180815,Sleeping,Non-remote,610.0
20180807180815,Socialising & relaxing,Non-remote,135.0
20180807180815,Travelling,Non-remote,66.0
20180807180815,Working,Non-remote,579.0
20180807180826,Doing housework,Non-remote,0.0
20180807180826,Eating & Drinking,Non-remote,70.0
20180807180826,Exercising,Non-remote,0.0
20180807180826,Sleeping,Non-remote,408.0
20180807180826,Socialising & relaxing,Non-remote,165.0
20180807180826,Travelling,Non-remote,35.0
20180807180826,Working,Non-remote,665.0
20180807180837,Doing housework,Non-remote,25.0
20180807180837,Eating & Drinking,Non-remote,30.0
20180807180837,Exercising,Non-remote,30.0
20180807180837,Sleeping,Non-remote,525.0
20180807180837,Socialising & relaxing,Non-remote,120.0
20180807180837,Travelling,Non-remote,160.0
20180807180837,Working,Non-remote,490.0
20180807180851,Doing housework,Non-remote,0.0
20180807180851,Eating & Drinking,Non-remote,15.0
20180807180851,Exercising,Non-remote,0.0
20180807180851,Sleeping,Non-remote,555.0
20180807180851,Socialising & relaxing,Non-remote,290.0
20180807180851,Travelling,Non-remote,60.0
20180807180851,Working,Non-remote,355.0
20180807180878,Doing housework,Non-remote,60.0
20180807180878,Eating & Drinking,Non-remote,60.0
20180807180878,Exercising,Non-remote,0.0
20180807180878,Sleeping,Non-remote,540.0
20180807180878,Socialising & relaxing,Non-remote,160.0
20180807180878,Travelling,Non-remote,70.0
20180807180878,Working,Non-remote,430.0
20180807180882,Doing housework,Non-remote,0.0
20180807180882,Eating & Drinking,Non-remote,30.0
20180807180882,Exercising,Non-remote,0.0
20180807180882,Sleeping,Non-remote,475.0
20180807180882,Socialising & relaxing,Non-remote,135.0
20180807180882,Travelling,Non-remote,123.0
20180807180882,Working,Non-remote,495.0
20180807180884,Doing housework,Non-remote,0.0
20180807180884,Eating & Drinking,Non-remote,60.0
20180807180884,Exercising,Non-remote,0.0
20180807180884,Sleeping,Non-remote,435.0
20180807180884,Socialising & relaxing,Non-remote,125.0
20180807180884,Travelling,Non-remote,130.0
20180807180884,Working,Non-remote,600.0
20180807180893,Doing housework,Non-remote,30.0
20180807180893,Eating & Drinking,Non-remote,60.0
20180807180893,Exercising,Non-remote,0.0
20180807180893,Sleeping,Non-remote,393.0
20180807180893,Socialising & relaxing,Non-remote,180.0
20180807180893,Travelling,Non-remote,60.0
20180807180893,Working,Non-remote,498.0
20180807180899,Doing housework,Remote,20.0
20180807180899,Eating & Drinking,Remote,160.0
20180807180899,Exercising,Remote,30.0
20180807180899,Sleeping,Remote,495.0
20180807180899,Socialising & relaxing,Remote,120.0
20180807180899,Travelling,Remote,30.0
20180807180899,Working,Remote,510.0
20180807180990,Doing housework,Non-remote,0.0
20180807180990,Eating & Drinking,Non-remote,150.0
20180807180990,Exercising,Non-remote,0.0
20180807180990,Sleeping,Non-remote,350.0
20180807180990,Socialising & relaxing,Non-remote,73.0
20180807180990,Travelling,Non-remote,24.0
20180807180990,Working,Non-remote,813.0
20180807180992,Doing housework,Non-remote,5.0
20180807180992,Eating & Drinking,Non-remote,65.0
20180807180992,Exercising,Non-remote,0.0
20180807180992,Sleeping,Non-remote,360.0
20180807180992,Socialising & relaxing,Non-remote,410.0
20180807180992,Travelling,Non-remote,25.0
20180807180992,Working,Non-remote,490.0
20180807181042,Doing housework,Non-remote,0.0
20180807181042,Eating & Drinking,Non-remote,160.0
20180807181042,Exercising,Non-remote,0.0
20180807181042,Sleeping,Non-remote,425.0
20180807181042,Socialising & relaxing,Non-remote,50.0
20180807181042,Travelling,Non-remote,50.0
20180807181042,Working,Non-remote,540.0
20180807181126,Doing housework,Non-remote,0.0
20180807181126,Eating & Drinking,Non-remote,45.0
20180807181126,Exercising,Non-remote,0.0
20180807181126,Sleeping,Non-remote,420.0
20180807181126,Socialising & relaxing,Non-remote,410.0
20180807181126,Travelling,Non-remote,35.0
20180807181126,Working,Non-remote,475.0
20180807181132,Doing housework,Non-remote,0.0
20180807181132,Eating & Drinking,Non-remote,20.0
20180807181132,Exercising,Non-remote,135.0
20180807181132,Sleeping,Non-remote,435.0
20180807181132,Socialising & relaxing,Non-remote,115.0
20180807181132,Travelling,Non-remote,131.0
20180807181132,Working,Non-remote,454.0
20180807181184,Doing housework,Non-remote,0.0
20180807181184,Eating & Drinking,Non-remote,40.0
20180807181184,Exercising,Non-remote,0.0
20180807181184,Sleeping,Non-remote,630.0
20180807181184,Socialising & relaxing,Non-remote,170.0
20180807181184,Travelling,Non-remote,30.0
20180807181184,Working,Non-remote,500.0
20180807181218,Doing housework,Non-remote,0.0
20180807181218,Eating & Drinking,Non-remote,0.0
20180807181218,Exercising,Non-remote,0.0
20180807181218,Sleeping,Non-remote,375.0
20180807181218,Socialising & relaxing,Non-remote,600.0
20180807181218,Travelling,Non-remote,60.0
20180807181218,Working,Non-remote,390.0
20180807181242,Doing housework,Non-remote,0.0
20180807181242,Eating & Drinking,Non-remote,45.0
20180807181242,Exercising,Non-remote,0.0
